file,bug_type,language,complexity_level,imports_count,includes_count,null_checks,pointer_ops,brace_depth,py_max_indent,api_calls,loop_complexity,array_access,thread_ops,sync_ops,error_handling,resource_ops,nested_conditions,loc,v(g),branchCount,uniq_Op,total_Op,total_Opnd
synthetic_1382.py,logic_error,.py,medium,0,0,0,False,0,12,0,0,False,False,False,0,False,0,51,3.53,5,2,51,25
synthetic_1383.cpp,race_condition,.cpp,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,493,19.87,33,16,493,246
synthetic_1384.c,logic_error,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,346,15.9,50,25,346,173
synthetic_1385.c,resource_exhaustion,.c,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,215,14.92,21,10,215,107
synthetic_1386.java,race_condition,.java,very_high,0,0,0,False,2,0,0,0,False,0,1,0,False,0,499,23.22,39,19,499,249
synthetic_1387.c,race_condition,.c,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,208,10.75,23,11,208,104
synthetic_1388.cpp,api_misuse,.cpp,medium,0,2,0,True,1,0,4,0,True,False,False,0,0,0,141,4.45,5,2,141,70
synthetic_1389.py,null_pointer,.py,very_high,0,0,0,True,0,8,0,0,False,False,False,0,False,0,406,17.15,43,21,406,203
synthetic_1390.c,api_misuse,.c,high,0,2,0,True,1,0,4,0,True,False,False,0,0,0,224,10.38,28,14,224,112
synthetic_1391.java,null_pointer,.java,very_high,0,0,0,True,3,0,2,0,False,0,0,1,False,0,387,21.74,31,15,387,193
synthetic_1392.py,null_pointer,.py,low,0,0,0,True,0,8,0,0,False,False,False,0,False,0,49,1.97,2,1,49,24
synthetic_1393.java,logic_error,.java,medium,0,0,0,False,3,0,0,0,False,0,0,1,False,1,128,4.13,10,5,128,64
synthetic_1394.cpp,resource_exhaustion,.cpp,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,120,5.98,9,4,120,60
synthetic_1395.c,null_pointer,.c,low,0,2,0,True,2,0,3,0,False,False,False,1,0,0,41,1.04,4,2,41,20
synthetic_1396.java,null_pointer,.java,very_high,0,0,0,True,3,0,2,0,False,0,0,1,False,0,347,15.13,39,19,347,173
synthetic_1397.java,null_pointer,.java,very_high,0,0,0,True,3,0,2,0,False,0,0,1,False,0,353,23.59,40,20,353,176
synthetic_1398.cpp,memory_leak,.cpp,low,0,2,0,True,1,0,5,0,False,False,False,0,1,0,36,2.82,2,1,36,18
synthetic_1399.cpp,null_pointer,.cpp,very_high,0,2,0,True,2,0,3,0,False,False,False,1,0,0,486,21.93,47,23,486,243
synthetic_1400.c,race_condition,.c,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,127,7.04,14,7,127,63
synthetic_1401.cpp,off_by_one,.cpp,low,0,2,0,False,3,0,4,1,True,False,False,1,0,0,40,2.44,3,1,40,20
synthetic_1402.cpp,memory_leak,.cpp,high,0,2,0,True,1,0,5,0,False,False,False,0,1,0,234,8.26,21,10,234,117
synthetic_1403.py,race_condition,.py,medium,0,0,0,False,0,8,0,0,False,False,False,0,False,0,81,5.89,9,4,81,40
synthetic_1404.c,logic_error,.c,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,55,5.01,11,5,55,27
synthetic_1405.py,null_pointer,.py,medium,0,0,0,True,0,8,0,0,False,False,False,0,False,0,77,5.39,8,4,77,38
synthetic_1406.py,off_by_one,.py,high,0,0,0,False,0,16,0,2,True,False,False,0,False,0,203,12.18,24,12,203,101
synthetic_1407.c,memory_leak,.c,high,0,2,0,True,1,0,5,0,False,False,False,0,1,0,153,11.23,22,11,153,76
synthetic_1408.cpp,memory_leak,.cpp,low,0,2,0,True,1,0,5,0,False,False,False,0,1,0,38,1.43,5,2,38,19
synthetic_1409.c,memory_leak,.c,low,0,2,0,True,1,0,5,0,False,False,False,0,1,0,32,2.2,4,2,32,16
synthetic_1410.c,memory_leak,.c,medium,0,2,0,True,1,0,5,0,False,False,False,0,1,0,73,4.35,10,5,73,36
synthetic_1411.cpp,null_pointer,.cpp,low,0,2,0,True,2,0,3,0,False,False,False,1,0,0,50,2.0,2,1,50,25
synthetic_1412.java,off_by_one,.java,high,0,0,0,False,4,0,3,1,True,0,0,1,False,0,171,14.23,22,11,171,85
synthetic_1413.cpp,api_misuse,.cpp,high,0,2,0,True,1,0,4,0,True,False,False,0,0,0,246,9.45,20,10,246,123
synthetic_1414.c,api_misuse,.c,medium,0,2,0,True,1,0,4,0,True,False,False,0,0,0,92,6.58,13,6,92,46
synthetic_1415.c,resource_exhaustion,.c,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,251,10.29,17,8,251,125
synthetic_1416.cpp,memory_leak,.cpp,low,0,2,0,True,1,0,5,0,False,False,False,0,1,0,21,2.14,3,1,21,10
synthetic_1417.cpp,race_condition,.cpp,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,415,23.61,42,21,415,207
synthetic_1418.java,resource_exhaustion,.java,high,0,0,0,False,3,0,1,1,False,0,0,1,False,0,183,11.93,30,15,183,91
synthetic_1419.cpp,logic_error,.cpp,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,358,17.01,38,19,358,179
synthetic_1420.c,resource_exhaustion,.c,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,138,5.28,10,5,138,69
synthetic_1421.java,resource_exhaustion,.java,high,0,0,0,False,3,0,1,1,False,0,0,1,False,0,171,11.3,19,9,171,85
synthetic_1422.c,off_by_one,.c,low,0,2,0,False,3,0,4,1,True,False,False,1,0,0,43,1.67,3,1,43,21
synthetic_1423.c,logic_error,.c,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,154,8.83,15,7,154,77
synthetic_1424.py,off_by_one,.py,very_high,0,0,0,False,0,16,0,2,True,False,False,0,False,0,347,20.7,50,25,347,173
synthetic_1425.c,off_by_one,.c,low,0,2,0,False,3,0,4,1,True,False,False,1,0,0,20,2.28,5,2,20,10
synthetic_1426.py,resource_exhaustion,.py,high,0,0,0,False,0,16,0,1,True,False,False,0,False,0,178,8.51,24,12,178,89
synthetic_1427.java,resource_exhaustion,.java,high,0,0,0,False,3,0,1,1,False,0,0,1,False,0,194,14.97,21,10,194,97
synthetic_1428.py,api_misuse,.py,high,0,0,0,False,0,8,0,0,False,False,False,0,False,0,176,11.59,16,8,176,88
synthetic_1429.java,off_by_one,.java,very_high,0,0,0,False,4,0,3,1,True,0,0,1,False,0,497,19.46,43,21,497,248
synthetic_1430.py,null_pointer,.py,medium,0,0,0,True,0,8,0,0,False,False,False,0,False,0,77,7.53,6,3,77,38
synthetic_1431.c,race_condition,.c,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,250,13.34,17,8,250,125
synthetic_1432.py,api_misuse,.py,high,0,0,0,False,0,8,0,0,False,False,False,0,False,0,291,10.51,18,9,291,145
synthetic_1433.java,race_condition,.java,high,0,0,0,False,2,0,0,0,False,0,1,0,False,0,183,8.56,18,9,183,91
synthetic_1434.cpp,api_misuse,.cpp,medium,0,2,0,True,1,0,4,0,True,False,False,0,0,0,60,5.44,12,6,60,30
synthetic_1435.c,resource_exhaustion,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,306,21.38,49,24,306,153
synthetic_1436.java,off_by_one,.java,very_high,0,0,0,False,4,0,3,1,True,0,0,1,False,0,413,22.92,35,17,413,206
synthetic_1437.cpp,memory_leak,.cpp,medium,0,2,0,True,1,0,5,0,False,False,False,0,1,0,104,7.37,7,3,104,52
synthetic_1438.c,logic_error,.c,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,111,6.76,10,5,111,55
synthetic_1439.py,race_condition,.py,medium,0,0,0,False,0,8,0,0,False,False,False,0,False,0,75,5.18,8,4,75,37
synthetic_1440.cpp,api_misuse,.cpp,very_high,0,2,0,True,1,0,4,0,True,False,False,0,0,0,376,22.08,46,23,376,188
synthetic_1441.cpp,logic_error,.cpp,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,137,6.86,13,6,137,68
synthetic_1442.py,resource_exhaustion,.py,very_high,0,0,0,False,0,16,0,1,True,False,False,0,False,0,310,19.74,39,19,310,155
synthetic_1443.cpp,off_by_one,.cpp,very_high,0,2,0,False,3,0,4,1,True,False,False,1,0,0,416,19.85,34,17,416,208
synthetic_1444.c,resource_exhaustion,.c,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,131,4.0,15,7,131,65
synthetic_1445.py,resource_exhaustion,.py,high,0,0,0,False,0,16,0,1,True,False,False,0,False,0,218,8.61,28,14,218,109
synthetic_1446.c,null_pointer,.c,high,0,2,0,True,2,0,3,0,False,False,False,1,0,0,284,8.34,21,10,284,142
synthetic_1447.java,logic_error,.java,very_high,0,0,0,False,3,0,0,0,False,0,0,1,False,1,457,15.39,33,16,457,228
synthetic_1448.cpp,resource_exhaustion,.cpp,low,0,2,0,False,0,0,0,0,False,False,False,0,0,0,48,2.54,3,1,48,24
synthetic_1449.java,null_pointer,.java,high,0,0,0,True,3,0,2,0,False,0,0,1,False,0,255,13.49,28,14,255,127
synthetic_1450.c,race_condition,.c,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,286,13.75,20,10,286,143
synthetic_1451.py,api_misuse,.py,low,0,0,0,False,0,8,0,0,False,False,False,0,False,0,31,1.56,4,2,31,15
synthetic_1452.py,resource_exhaustion,.py,medium,0,0,0,False,0,16,0,1,True,False,False,0,False,0,147,4.4,14,7,147,73
synthetic_1453.cpp,resource_exhaustion,.cpp,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,489,21.47,45,22,489,244
synthetic_1454.c,null_pointer,.c,high,0,2,0,True,2,0,3,0,False,False,False,1,0,0,295,14.01,21,10,295,147
synthetic_1455.java,off_by_one,.java,very_high,0,0,0,False,4,0,3,1,True,0,0,1,False,0,404,19.91,37,18,404,202
synthetic_1456.c,race_condition,.c,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,81,5.55,7,3,81,40
synthetic_1457.c,api_misuse,.c,very_high,0,2,0,True,1,0,4,0,True,False,False,0,0,0,390,23.29,48,24,390,195
synthetic_1458.py,api_misuse,.py,low,0,0,0,False,0,8,0,0,False,False,False,0,False,0,50,1.9,2,1,50,25
synthetic_1459.py,logic_error,.py,medium,0,0,0,False,0,12,0,0,False,False,False,0,False,0,150,6.99,15,7,150,75
synthetic_1460.py,memory_leak,.py,medium,0,0,0,True,0,8,0,0,False,False,False,0,False,0,73,5.81,6,3,73,36
synthetic_1461.cpp,logic_error,.cpp,low,0,2,0,False,0,0,0,0,False,False,False,0,0,0,27,2.22,4,2,27,13
synthetic_1462.py,api_misuse,.py,low,0,0,0,False,0,8,0,0,False,False,False,0,False,0,48,2.57,2,1,48,24
synthetic_1463.cpp,null_pointer,.cpp,high,0,2,0,True,2,0,3,0,False,False,False,1,0,0,229,14.55,15,7,229,114
synthetic_1464.cpp,api_misuse,.cpp,low,0,2,0,True,1,0,4,0,True,False,False,0,0,0,49,2.36,2,1,49,24
synthetic_1465.py,off_by_one,.py,very_high,0,0,0,False,0,16,0,2,True,False,False,0,False,0,315,23.4,44,22,315,157
synthetic_1466.py,race_condition,.py,high,0,0,0,False,0,8,0,0,False,False,False,0,False,0,264,14.56,18,9,264,132
synthetic_1467.py,api_misuse,.py,very_high,0,0,0,False,0,8,0,0,False,False,False,0,False,0,429,15.26,34,17,429,214
synthetic_1468.cpp,null_pointer,.cpp,very_high,0,2,0,True,2,0,3,0,False,False,False,1,0,0,475,16.12,38,19,475,237
synthetic_1469.py,api_misuse,.py,low,0,0,0,False,0,8,0,0,False,False,False,0,False,0,28,2.98,5,2,28,14
synthetic_1470.c,off_by_one,.c,very_high,0,2,0,False,3,0,4,1,True,False,False,1,0,0,439,22.05,32,16,439,219
synthetic_1471.c,logic_error,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,337,20.84,43,21,337,168
synthetic_1472.java,off_by_one,.java,medium,0,0,0,False,4,0,3,1,True,0,0,1,False,0,150,4.04,9,4,150,75
synthetic_1473.c,memory_leak,.c,medium,0,2,0,True,1,0,5,0,False,False,False,0,1,0,128,4.59,15,7,128,64
synthetic_1474.py,null_pointer,.py,high,0,0,0,True,0,8,0,0,False,False,False,0,False,0,157,12.63,23,11,157,78
synthetic_1475.py,memory_leak,.py,very_high,0,0,0,True,0,8,0,0,False,False,False,0,False,0,391,23.75,35,17,391,195
synthetic_1476.java,memory_leak,.java,very_high,0,0,0,True,1,0,0,0,False,0,0,0,False,0,359,19.51,48,24,359,179
synthetic_1477.py,logic_error,.py,very_high,0,0,0,False,0,12,0,0,False,False,False,0,False,0,434,24.55,32,16,434,217
synthetic_1478.c,race_condition,.c,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,52,6.97,13,6,52,26
synthetic_1479.c,resource_exhaustion,.c,low,0,2,0,False,0,0,0,0,False,False,False,0,0,0,37,1.03,4,2,37,18
synthetic_1480.cpp,null_pointer,.cpp,very_high,0,2,0,True,2,0,3,0,False,False,False,1,0,0,382,18.54,34,17,382,191
synthetic_1481.c,api_misuse,.c,very_high,0,2,0,True,1,0,4,0,True,False,False,0,0,0,363,24.12,46,23,363,181
synthetic_1482.cpp,memory_leak,.cpp,very_high,0,2,0,True,1,0,5,0,False,False,False,0,1,0,455,24.84,41,20,455,227
synthetic_1483.py,logic_error,.py,high,0,0,0,False,0,12,0,0,False,False,False,0,False,0,200,11.13,28,14,200,100
synthetic_1484.c,logic_error,.c,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,193,9.45,23,11,193,96
synthetic_1485.cpp,off_by_one,.cpp,very_high,0,2,0,False,3,0,4,1,True,False,False,1,0,0,382,22.19,40,20,382,191
synthetic_1486.py,race_condition,.py,medium,0,0,0,False,0,8,0,0,False,False,False,0,False,0,104,6.39,13,6,104,52
synthetic_1487.c,null_pointer,.c,very_high,0,2,0,True,2,0,3,0,False,False,False,1,0,0,409,18.88,31,15,409,204
synthetic_1488.c,null_pointer,.c,medium,0,2,0,True,2,0,3,0,False,False,False,1,0,0,61,4.62,10,5,61,30
synthetic_1489.cpp,resource_exhaustion,.cpp,low,0,2,0,False,0,0,0,0,False,False,False,0,0,0,45,1.23,3,1,45,22
synthetic_1490.c,logic_error,.c,low,0,2,0,False,0,0,0,0,False,False,False,0,0,0,27,1.93,3,1,27,13
synthetic_1491.py,api_misuse,.py,high,0,0,0,False,0,8,0,0,False,False,False,0,False,0,223,9.1,18,9,223,111
synthetic_1492.java,race_condition,.java,very_high,0,0,0,False,2,0,0,0,False,0,1,0,False,0,315,20.49,34,17,315,157
synthetic_1493.java,off_by_one,.java,medium,0,0,0,False,4,0,3,1,True,0,0,1,False,0,100,4.82,5,2,100,50
synthetic_1494.c,logic_error,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,462,21.99,41,20,462,231
synthetic_1495.cpp,resource_exhaustion,.cpp,low,0,2,0,False,0,0,0,0,False,False,False,0,0,0,50,1.45,3,1,50,25
synthetic_1496.py,null_pointer,.py,very_high,0,0,0,True,0,8,0,0,False,False,False,0,False,0,458,24.48,46,23,458,229
synthetic_1497.c,logic_error,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,420,20.09,49,24,420,210
synthetic_1498.cpp,race_condition,.cpp,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,325,18.94,30,15,325,162
synthetic_1499.py,logic_error,.py,very_high,0,0,0,False,0,12,0,0,False,False,False,0,False,0,370,21.61,40,20,370,185
synthetic_1500.c,memory_leak,.c,low,0,2,0,True,1,0,5,0,False,False,False,0,1,0,26,1.85,2,1,26,13
synthetic_1501.cpp,api_misuse,.cpp,high,0,2,0,True,1,0,4,0,True,False,False,0,0,0,177,8.84,22,11,177,88
synthetic_1502.java,off_by_one,.java,high,0,0,0,False,4,0,3,1,True,0,0,1,False,0,192,8.13,21,10,192,96
synthetic_1503.cpp,api_misuse,.cpp,medium,0,2,0,True,1,0,4,0,True,False,False,0,0,0,117,5.53,8,4,117,58
synthetic_1504.cpp,null_pointer,.cpp,medium,0,2,0,True,2,0,3,0,False,False,False,1,0,0,74,6.72,11,5,74,37
synthetic_1505.java,logic_error,.java,very_high,0,0,0,False,3,0,0,0,False,0,0,1,False,1,420,19.87,47,23,420,210
synthetic_1506.cpp,resource_exhaustion,.cpp,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,395,15.19,39,19,395,197
synthetic_1507.py,null_pointer,.py,very_high,0,0,0,True,0,8,0,0,False,False,False,0,False,0,500,21.58,45,22,500,250
synthetic_1508.py,resource_exhaustion,.py,medium,0,0,0,False,0,16,0,1,True,False,False,0,False,0,124,7.73,11,5,124,62
synthetic_1509.py,logic_error,.py,medium,0,0,0,False,0,12,0,0,False,False,False,0,False,0,100,7.69,11,5,100,50
synthetic_1510.java,api_misuse,.java,low,0,0,0,False,2,0,2,0,False,0,0,1,False,0,23,2.97,4,2,23,11
synthetic_1511.c,memory_leak,.c,medium,0,2,0,True,1,0,5,0,False,False,False,0,1,0,74,7.46,12,6,74,37
synthetic_1512.java,off_by_one,.java,very_high,0,0,0,False,4,0,3,1,True,0,0,1,False,0,328,18.61,42,21,328,164
synthetic_1513.c,logic_error,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,428,19.3,39,19,428,214
synthetic_1514.java,resource_exhaustion,.java,high,0,0,0,False,3,0,1,1,False,0,0,1,False,0,288,10.87,20,10,288,144
synthetic_1515.cpp,logic_error,.cpp,low,0,2,0,False,0,0,0,0,False,False,False,0,0,0,40,2.24,4,2,40,20
synthetic_1516.cpp,memory_leak,.cpp,medium,0,2,0,True,1,0,5,0,False,False,False,0,1,0,141,7.06,10,5,141,70
synthetic_1517.java,null_pointer,.java,low,0,0,0,True,3,0,2,0,False,0,0,1,False,0,21,2.39,2,1,21,10
synthetic_1518.java,race_condition,.java,very_high,0,0,0,False,2,0,0,0,False,0,1,0,False,0,466,17.74,45,22,466,233
synthetic_1519.cpp,off_by_one,.cpp,very_high,0,2,0,False,3,0,4,1,True,False,False,1,0,0,484,21.26,38,19,484,242
synthetic_1520.java,api_misuse,.java,medium,0,0,0,False,2,0,2,0,False,0,0,1,False,0,137,6.74,11,5,137,68
synthetic_1521.c,api_misuse,.c,very_high,0,2,0,True,1,0,4,0,True,False,False,0,0,0,420,16.86,34,17,420,210
synthetic_1522.py,resource_exhaustion,.py,low,0,0,0,False,0,16,0,1,True,False,False,0,False,0,41,1.77,2,1,41,20
synthetic_1523.c,api_misuse,.c,high,0,2,0,True,1,0,4,0,True,False,False,0,0,0,276,12.61,29,14,276,138
synthetic_1524.cpp,race_condition,.cpp,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,335,22.37,50,25,335,167
synthetic_1525.cpp,null_pointer,.cpp,low,0,2,0,True,2,0,3,0,False,False,False,1,0,0,38,1.97,4,2,38,19
synthetic_1526.cpp,null_pointer,.cpp,high,0,2,0,True,2,0,3,0,False,False,False,1,0,0,154,12.49,28,14,154,77
synthetic_1527.cpp,off_by_one,.cpp,low,0,2,0,False,3,0,4,1,True,False,False,1,0,0,48,1.6,2,1,48,24
synthetic_1528.py,logic_error,.py,low,0,0,0,False,0,12,0,0,False,False,False,0,False,0,36,1.35,3,1,36,18
synthetic_1529.c,off_by_one,.c,very_high,0,2,0,False,3,0,4,1,True,False,False,1,0,0,497,16.12,44,22,497,248
synthetic_1530.c,api_misuse,.c,very_high,0,2,0,True,1,0,4,0,True,False,False,0,0,0,455,17.62,33,16,455,227
synthetic_1531.cpp,race_condition,.cpp,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,454,16.43,39,19,454,227
synthetic_1532.java,logic_error,.java,low,0,0,0,False,3,0,0,0,False,0,0,1,False,1,38,1.68,2,1,38,19
synthetic_1533.cpp,race_condition,.cpp,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,220,14.1,15,7,220,110
synthetic_1534.cpp,off_by_one,.cpp,high,0,2,0,False,3,0,4,1,True,False,False,1,0,0,194,10.45,25,12,194,97
synthetic_1535.java,logic_error,.java,medium,0,0,0,False,3,0,0,0,False,0,0,1,False,1,137,6.28,11,5,137,68
synthetic_1536.c,memory_leak,.c,medium,0,2,0,True,1,0,5,0,False,False,False,0,1,0,58,3.39,8,4,58,29
synthetic_1537.py,logic_error,.py,low,0,0,0,False,0,12,0,0,False,False,False,0,False,0,38,1.35,2,1,38,19
synthetic_1538.java,race_condition,.java,medium,0,0,0,False,2,0,0,0,False,0,1,0,False,0,146,4.26,6,3,146,73
synthetic_1539.py,off_by_one,.py,very_high,0,0,0,False,0,16,0,2,True,False,False,0,False,0,346,20.2,32,16,346,173
synthetic_1540.c,race_condition,.c,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,127,3.39,15,7,127,63
synthetic_1541.cpp,race_condition,.cpp,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,98,4.57,10,5,98,49
synthetic_1542.cpp,null_pointer,.cpp,medium,0,2,0,True,2,0,3,0,False,False,False,1,0,0,92,4.53,8,4,92,46
synthetic_1543.java,race_condition,.java,very_high,0,0,0,False,2,0,0,0,False,0,1,0,False,0,360,15.73,39,19,360,180
synthetic_1544.c,off_by_one,.c,high,0,2,0,False,3,0,4,1,True,False,False,1,0,0,197,13.93,18,9,197,98
synthetic_1545.c,logic_error,.c,low,0,2,0,False,0,0,0,0,False,False,False,0,0,0,32,1.96,4,2,32,16
synthetic_1546.cpp,resource_exhaustion,.cpp,low,0,2,0,False,0,0,0,0,False,False,False,0,0,0,49,1.31,5,2,49,24
synthetic_1547.java,resource_exhaustion,.java,medium,0,0,0,False,3,0,1,1,False,0,0,1,False,0,95,6.43,15,7,95,47
synthetic_1548.c,api_misuse,.c,medium,0,2,0,True,1,0,4,0,True,False,False,0,0,0,68,6.4,8,4,68,34
synthetic_1549.cpp,race_condition,.cpp,low,0,2,0,False,0,0,0,0,False,False,False,0,0,0,48,1.51,5,2,48,24
synthetic_1550.java,logic_error,.java,medium,0,0,0,False,3,0,0,0,False,0,0,1,False,1,58,3.81,15,7,58,29
synthetic_1551.cpp,memory_leak,.cpp,high,0,2,0,True,1,0,5,0,False,False,False,0,1,0,231,8.8,18,9,231,115
synthetic_1552.py,null_pointer,.py,high,0,0,0,True,0,8,0,0,False,False,False,0,False,0,285,13.61,22,11,285,142
synthetic_1553.c,resource_exhaustion,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,450,15.34,30,15,450,225
synthetic_1554.c,race_condition,.c,low,0,2,0,False,0,0,0,0,False,False,False,0,0,0,24,2.41,4,2,24,12
synthetic_1555.cpp,logic_error,.cpp,low,0,2,0,False,0,0,0,0,False,False,False,0,0,0,43,2.92,4,2,43,21
synthetic_1556.c,memory_leak,.c,very_high,0,2,0,True,1,0,5,0,False,False,False,0,1,0,336,19.33,30,15,336,168
synthetic_1557.java,api_misuse,.java,high,0,0,0,False,2,0,2,0,False,0,0,1,False,0,270,12.12,25,12,270,135
synthetic_1558.java,resource_exhaustion,.java,very_high,0,0,0,False,3,0,1,1,False,0,0,1,False,0,350,22.98,47,23,350,175
synthetic_1559.c,null_pointer,.c,medium,0,2,0,True,2,0,3,0,False,False,False,1,0,0,90,3.45,11,5,90,45
synthetic_1560.py,memory_leak,.py,very_high,0,0,0,True,0,8,0,0,False,False,False,0,False,0,310,20.19,37,18,310,155
synthetic_1561.py,memory_leak,.py,low,0,0,0,True,0,8,0,0,False,False,False,0,False,0,35,2.83,5,2,35,17
synthetic_1562.java,null_pointer,.java,medium,0,0,0,True,3,0,2,0,False,0,0,1,False,0,66,6.75,9,4,66,33
synthetic_1563.c,resource_exhaustion,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,337,21.78,31,15,337,168
synthetic_1564.cpp,logic_error,.cpp,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,134,3.21,5,2,134,67
synthetic_1565.py,race_condition,.py,high,0,0,0,False,0,8,0,0,False,False,False,0,False,0,217,10.35,29,14,217,108
synthetic_1566.java,logic_error,.java,very_high,0,0,0,False,3,0,0,0,False,0,0,1,False,1,485,24.19,42,21,485,242
synthetic_1567.cpp,race_condition,.cpp,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,246,13.4,20,10,246,123
synthetic_1568.java,null_pointer,.java,high,0,0,0,True,3,0,2,0,False,0,0,1,False,0,161,14.7,16,8,161,80
synthetic_1569.py,null_pointer,.py,high,0,0,0,True,0,8,0,0,False,False,False,0,False,0,206,13.43,30,15,206,103
synthetic_1570.java,api_misuse,.java,very_high,0,0,0,False,2,0,2,0,False,0,0,1,False,0,334,20.07,46,23,334,167
synthetic_1571.py,api_misuse,.py,high,0,0,0,False,0,8,0,0,False,False,False,0,False,0,247,13.47,23,11,247,123
synthetic_1572.c,race_condition,.c,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,188,11.03,18,9,188,94
synthetic_1573.cpp,memory_leak,.cpp,high,0,2,0,True,1,0,5,0,False,False,False,0,1,0,168,14.5,17,8,168,84
synthetic_1574.cpp,logic_error,.cpp,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,428,19.56,30,15,428,214
synthetic_1575.java,resource_exhaustion,.java,high,0,0,0,False,3,0,1,1,False,0,0,1,False,0,192,13.72,29,14,192,96
synthetic_1576.py,off_by_one,.py,high,0,0,0,False,0,16,0,2,True,False,False,0,False,0,204,12.06,28,14,204,102
synthetic_1577.c,null_pointer,.c,high,0,2,0,True,2,0,3,0,False,False,False,1,0,0,197,10.47,21,10,197,98
synthetic_1578.py,memory_leak,.py,medium,0,0,0,True,0,8,0,0,False,False,False,0,False,0,146,6.77,14,7,146,73
synthetic_1579.py,memory_leak,.py,low,0,0,0,True,0,8,0,0,False,False,False,0,False,0,24,1.64,3,1,24,12
synthetic_1580.c,memory_leak,.c,very_high,0,2,0,True,1,0,5,0,False,False,False,0,1,0,422,23.97,39,19,422,211
synthetic_1581.py,memory_leak,.py,low,0,0,0,True,0,8,0,0,False,False,False,0,False,0,50,1.28,4,2,50,25
synthetic_1582.java,logic_error,.java,very_high,0,0,0,False,3,0,0,0,False,0,0,1,False,1,395,19.5,35,17,395,197
synthetic_1583.c,null_pointer,.c,high,0,2,0,True,2,0,3,0,False,False,False,1,0,0,298,14.28,19,9,298,149
synthetic_1584.py,logic_error,.py,medium,0,0,0,False,0,12,0,0,False,False,False,0,False,0,108,3.19,6,3,108,54
synthetic_1585.cpp,api_misuse,.cpp,low,0,2,0,True,1,0,4,0,True,False,False,0,0,0,34,1.41,4,2,34,17
synthetic_1586.cpp,logic_error,.cpp,low,0,2,0,False,0,0,0,0,False,False,False,0,0,0,26,2.67,2,1,26,13
synthetic_1587.py,race_condition,.py,low,0,0,0,False,0,8,0,0,False,False,False,0,False,0,29,2.02,2,1,29,14
synthetic_1588.cpp,logic_error,.cpp,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,133,6.8,5,2,133,66
synthetic_1589.java,null_pointer,.java,low,0,0,0,True,3,0,2,0,False,0,0,1,False,0,38,2.42,4,2,38,19
synthetic_1590.py,memory_leak,.py,very_high,0,0,0,True,0,8,0,0,False,False,False,0,False,0,355,23.01,31,15,355,177
synthetic_1591.py,null_pointer,.py,very_high,0,0,0,True,0,8,0,0,False,False,False,0,False,0,302,16.21,45,22,302,151
synthetic_1592.java,race_condition,.java,very_high,0,0,0,False,2,0,0,0,False,0,1,0,False,0,459,19.81,35,17,459,229
synthetic_1593.cpp,off_by_one,.cpp,medium,0,2,0,False,3,0,4,1,True,False,False,1,0,0,135,4.6,15,7,135,67
synthetic_1594.cpp,api_misuse,.cpp,medium,0,2,0,True,1,0,4,0,True,False,False,0,0,0,139,5.66,10,5,139,69
